id,raw_text,normalized_text,label,aspect,style,noise_types,difficulty,canonical_group_id,generation_batch,approved
curated-v2-0837,"Túi khí đủ, cảm biến ổn 😐","Túi khí đủ, cảm biến ổn 😐",neutral,an toàn,comment,"[""emoji""]",medium,curated-v2-g0837,curated-v2,approved
curated-v2-0838,Ban cao co them giu lan khong hay chi ban cao nhat moi co vay?,Ban cao co them giu lan khong hay chi ban cao nhat moi co vay?,neutral,an toàn,question,"[""missing_diacritics""]",easy,curated-v2-g0838,curated-v2,approved
curated-v2-0839,"Toy Vios bảnbase 2 túi khí, tùy người coi trọng cái gì thôi.","Toyota Vios bảnbase 2 túi khí, tùy người coi trọng cái gì thôi.",neutral,an toàn,conversational,"[""brand_alias""]",medium,curated-v2-g0839,curated-v2,approved
curated-v2-0840,"Gói ADAS bản trung average, có dùng được nhưng phản hồi không nhanh.","Gói ADAS bản trung tạm, có dùng được nhưng phản hồi không nhanh.",neutral,an toàn,review,"[""code_switching""]",medium,curated-v2-g0840,curated-v2,approved
curated-v2-0841,"Camera lut ro dang dung, cam bien sau hoat dong on dinh khong bao oan.","Camera lut ro dang dung, cam bien sau hoat dong on dinh khong bao oan.",neutral,an toàn,review,"[""missing_diacritics""]",easy,curated-v2-g0841,curated-v2,approved
curated-v2-0842,"6 túi khí tiêu chuẩn, cx ổn trong tầm giá này.","6 túi khí tiêu chuẩn, cũng ổn trong tầm giá này.",neutral,an toàn,short,"[""teencode""]",easy,curated-v2-g0842,curated-v2,approved
curated-v2-0843,"Tiêu hao 7 lít phố, mức trung bình của lớp xe 😐","Tiêu hao 7 lít phố, mức trung bình của lớp xe 😐",neutral,mức tiêu hao nhiên liệu,comment,"[""emoji""]",medium,curated-v2-g0843,curated-v2,approved
curated-v2-0844,"VF 6 sạc một lần đi trong tuần vừa đủ, tính ra bình thường.","Vinfast 6 sạc một lần đi trong tuần vừa đủ, tính ra bình thường.",neutral,mức tiêu hao nhiên liệu,conversational,"[""brand_alias""]",medium,curated-v2-g0844,curated-v2,approved
curated-v2-0845,"Giá niêm yết cx vậy, thực tế trả thêm tí phụ kiện.","Giá niêm yết cũng vậy, thực tế trả thêm tí phụ kiện.",neutral,giá cả,short,"[""teencode""]",easy,curated-v2-g0845,curated-v2,approved
curated-v2-0846,"Mức giá bản cao average so với đối thủ, không rẻ cũng không đắt.","Mức giá bản cao tạm so với đối thủ, không rẻ cũng không đắt.",neutral,giá cả,review,"[""code_switching""]",medium,curated-v2-g0846,curated-v2,approved
curated-v2-0847,"Man hinh du lon, ket noi CarPlay cham mot chut nhung van dung duoc.","Man hinh du lon, ket noi CarPlay cham mot chut nhung van dung duoc.",neutral,công nghệ & tiện nghi,conversational,"[""missing_diacritics""]",medium,curated-v2-g0847,curated-v2,approved
curated-v2-0848,"Đề máy sáng sớm ko nổ, phải đề 2-3 lần mới lên, mệt.","Đề máy sáng sớm không nổ, phải đề 2-3 lần mới lên, mệt.",negative,động cơ,short,"[""teencode""]",easy,curated-v2-g0848,curated-v2,approved
curated-v2-0849,"Máy rung rõ ở 80km/h, lái không yên 😡","Máy rung rõ ở 80km/h, lái không yên 😡",negative,động cơ,comment,"[""emoji""]",medium,curated-v2-g0849,curated-v2,approved
curated-v2-0850,"Máy Mitsu Xpander lên đèo rú to mà chậm, chở đủ người là bất lực.","Máy Mitsubishi Xpander lên đèo rú to mà chậm, chở đủ người là bất lực.",negative,động cơ,conversational,"[""brand_alias""]",medium,curated-v2-g0850,curated-v2,approved
curated-v2-0851,"Động cơ bản mới overall bad, ga trễ và lên tốc chậm hẳn đời trước.","Động cơ bản mới overall tệ, ga trễ và lên tốc chậm hẳn đời trước.",negative,động cơ,review,"[""code_switching""]",medium,curated-v2-g0851,curated-v2,approved
curated-v2-0852,"Xăng hao quá trời mà hãng ko chịu nhận lỗi, 12 lít phố là thường.","Xăng hao quá trời mà hãng không chịu nhận lỗi, 12 lít phố là thường.",negative,mức tiêu hao nhiên liệu,comment,"[""teencode""]",medium,curated-v2-g0852,curated-v2,approved
curated-v2-0853,"Đổ đầy bình chạy có 350km, hao đến phát mệt 😡","Đổ đầy bình chạy có 350km, hao đến phát mệt 😡",negative,mức tiêu hao nhiên liệu,short,"[""emoji""]",easy,curated-v2-g0853,curated-v2,approved
curated-v2-0854,"VF 7 chạy cao tốc pin tụt nhanh, 200km đầu đã mất gần nửa.","Vinfast 7 chạy cao tốc pin tụt nhanh, 200km đầu đã mất gần nửa.",negative,mức tiêu hao nhiên liệu,review,"[""brand_alias""]",medium,curated-v2-g0854,curated-v2,approved
curated-v2-0855,"Tiêu hao thực tế overall bad so với số hãng công bố, chênh nhau 2 lít.","Tiêu hao thực tế overall tệ so với số hãng công bố, chênh nhau 2 lít.",negative,mức tiêu hao nhiên liệu,review,"[""code_switching""]",medium,curated-v2-g0855,curated-v2,approved
curated-v2-0856,"Nhựa cứng toàn taplo, cửa kính lạch cạch, chắc chắn ko như quảng cáo.","Nhựa cứng toàn taplo, cửa kính lạch cạch, chắc chắn không như quảng cáo.",negative,nội thất,comment,"[""teencode""]",medium,curated-v2-g0856,curated-v2,approved
curated-v2-0857,"Ghế da nứt có 2 năm dùng, nhìn cũ sờn 😡","Ghế da nứt có 2 năm dùng, nhìn cũ sờn 😡",negative,nội thất,short,"[""emoji""]",easy,curated-v2-g0857,curated-v2,approved
curated-v2-0858,"Mẹc GLB hàng 3 chật như tủ đựng đồ, người lớn ngồi là hình phạt.","Mercedes GLB hàng 3 chật như tủ đựng đồ, người lớn ngồi là hình phạt.",negative,nội thất,conversational,"[""brand_alias""]",medium,curated-v2-g0858,curated-v2,approved
curated-v2-0859,"Can trong xe nhua cung, dung mot nam da thay xu xin rat nhanh.","Can trong xe nhua cung, dung mot nam da thay xu xin rat nhanh.",negative,nội thất,review,"[""missing_diacritics""]",medium,curated-v2-g0859,curated-v2,approved
curated-v2-0860,"Đuôi xe cụt nhìn ko cân, chụp ảnh góc sau là thấy khó chịu.","Đuôi xe cụt nhìn không cân, chụp ảnh góc sau là thấy khó chịu.",negative,thiết kế,comment,"[""teencode""]",medium,curated-v2-g0860,curated-v2,approved
curated-v2-0861,"Ca lăng to đùng nhìn lố, đèn pha lại tối 😡","Ca lăng to đùng nhìn lố, đèn pha lại tối 😡",negative,thiết kế,short,"[""emoji""]",easy,curated-v2-g0861,curated-v2,approved
curated-v2-0862,"Toy Vios dáng 3 năm ko đổi, đứng cạnh K3 thấy cũ hẳn một thế hệ.","Toyota Vios dáng 3 năm không đổi, đứng cạnh K3 thấy cũ hẳn một thế hệ.",negative,thiết kế,conversational,"[""brand_alias""]",medium,curated-v2-g0862,curated-v2,approved
curated-v2-0863,"Thiết kế ngoại thất bản mới overall bad, càng nhìn càng thấy nặng nề.","Thiết kế ngoại thất bản mới overall tệ, càng nhìn càng thấy nặng nề.",negative,thiết kế,review,"[""code_switching""]",medium,curated-v2-g0863,curated-v2,approved
curated-v2-0864,"Đặt lịch bảo dưỡng chờ 1 tuần mới có slot, hotline thì ko ai bắt máy.","Đặt lịch bảo dưỡng chờ 1 tuần mới có slot, hotline thì không ai bắt máy.",negative,dịch vụ hậu mãi,comment,"[""teencode""]",medium,curated-v2-g0864,curated-v2,approved
curated-v2-0865,"Sửa 3 lần chưa dứt lỗi, mỗi lần mất nguyên buổi 😡","Sửa 3 lần chưa dứt lỗi, mỗi lần mất nguyên buổi 😡",negative,dịch vụ hậu mãi,short,"[""emoji""]",easy,curated-v2-g0865,curated-v2,approved
curated-v2-0866,"Phụ tùng Mitsu chờ 3 tuần mới về, xe nằm garage nhìn mà tức.","Phụ tùng Mitsubishi chờ 3 tuần mới về, xe nằm garage nhìn mà tức.",negative,dịch vụ hậu mãi,conversational,"[""brand_alias""]",medium,curated-v2-g0866,curated-v2,approved
curated-v2-0867,"Dai ly lam viec cham, sua nhe cung phai de xe ca ngay, tien thi nhieu.","Dai ly lam viec cham, sua nhe cung phai de xe ca ngay, tien thi nhieu.",negative,dịch vụ hậu mãi,review,"[""missing_diacritics""]",medium,curated-v2-g0867,curated-v2,approved
curated-v2-0868,"Mua 6 tháng hãng giảm 40 triệu, tiền mất ko thấy đâu.","Mua 6 tháng hãng giảm 40 triệu, tiền mất không thấy đâu.",negative,giá cả,short,"[""teencode""]",easy,curated-v2-g0868,curated-v2,approved
curated-v2-0869,"Giá cao mà đồ chơi không có gì, không đáng tiền 😡","Giá cao mà đồ chơi không có gì, không đáng tiền 😡",negative,giá cả,comment,"[""emoji""]",medium,curated-v2-g0869,curated-v2,approved
curated-v2-0870,"VF 8 giá ngang xe Đức mà giữ giá kém xa, bán lại là lỗ nặng.","Vinfast 8 giá ngang xe Đức mà giữ giá kém xa, bán lại là lỗ nặng.",negative,giá cả,review,"[""brand_alias""]",medium,curated-v2-g0870,curated-v2,approved
curated-v2-0871,"Chính sách giá đại lý overall poor, mỗi nơi báo mỗi kiểu, không minh bạch.","Chính sách giá đại lý overall tệ, mỗi nơi báo mỗi kiểu, không minh bạch.",negative,giá cả,review,"[""code_switching""]",medium,curated-v2-g0871,curated-v2,approved
curated-v2-0872,"Cảm biến sau báo oan liên tục, lót xe bãi đông ko dám tin.","Cảm biến sau báo oan liên tục, lót xe bãi đông không dám tin.",negative,an toàn,comment,"[""teencode""]",medium,curated-v2-g0872,curated-v2,approved
curated-v2-0873,"Giữ làn can thiệp mạnh tay quá, đang chạy nó giật lái luôn 😡","Giữ làn can thiệp mạnh tay quá, đang chạy nó giật lái luôn 😡",negative,an toàn,short,"[""emoji""]",easy,curated-v2-g0873,curated-v2,approved
curated-v2-0874,"Chi co 2 tui khi o ban thap, doi thu cung gia da co bay tui roi.","Chi co 2 tui khi o ban thap, doi thu cung gia da co bay tui roi.",negative,an toàn,review,"[""missing_diacritics""]",medium,curated-v2-g0874,curated-v2,approved
curated-v2-0875,"App kết nối lỗi hoài, mở điều hòa từ xa 3 lần ko ăn, phiền thật.","App kết nối lỗi hoài, mở điều hòa từ xa 3 lần không ăn, phiền thật.",negative,công nghệ & tiện nghi,comment,"[""teencode""]",medium,curated-v2-g0875,curated-v2,approved
curated-v2-0876,"Màn hình hay treo, phải khởi động lại xe mới hết, bực 😡","Màn hình hay treo, phải khởi động lại xe mới hết, bực 😡",negative,công nghệ & tiện nghi,short,"[""emoji""]",easy,curated-v2-g0876,curated-v2,approved
curated-v2-0877,"Trải nghiệm hệ thống giải trí overall poor, giọng nói hiểu sai liên tục.","Trải nghiệm hệ thống giải trí overall tệ, giọng nói hiểu sai liên tục.",negative,công nghệ & tiện nghi,review,"[""code_switching""]",medium,curated-v2-g0877,curated-v2,approved
curated-v2-0878,"Thiết kế nhìn quen quen, tạm ổn 😐","Thiết kế nhìn quen quen, tạm ổn 😐",neutral,thiết kế,short,"[""emoji""]",easy,curated-v2-g0878,curated-v2,approved
curated-v2-0879,"Dáng xe cx tùy người thích, mình thấy bình thường.","Dáng xe cũng tùy người thích, mình thấy bình thường.",neutral,thiết kế,conversational,"[""teencode""]",medium,curated-v2-g0879,curated-v2,approved
curated-v2-0880,"K3 cabin theo mình là tạm, chẳng sang mà chẳng tệ.","K3 cabin theo mình là tạm, chẳng sang mà chẳng tệ.",neutral,nội thất,comment,"[""brand_alias""]",medium,curated-v2-g0880,curated-v2,approved
curated-v2-0881,"Chất liệu nội thất average, dùng được trong tầm tiền này.","Chất liệu nội thất tạm, dùng được trong tầm tiền này.",neutral,nội thất,review,"[""code_switching""]",medium,curated-v2-g0881,curated-v2,approved
curated-v2-0882,"Máy chạy đều, không có gì để chê cũng chẳng có gì để khen 😐","Máy chạy đều, không có gì để chê cũng chẳng có gì để khen 😐",neutral,động cơ,comment,"[""emoji""]",medium,curated-v2-g0882,curated-v2,approved
curated-v2-0883,"May on dinh khi chay pho, len cao toc thi can dap ga sau them chut.","May on dinh khi chay pho, len cao toc thi can dap ga sau them chut.",neutral,động cơ,review,"[""missing_diacritics""]",medium,curated-v2-g0883,curated-v2,approved
curated-v2-0884,"Bảo dưỡng đúng lịch cx ổn, giá không có gì bất ngờ.","Bảo dưỡng đúng lịch cũng ổn, giá không có gì bất ngờ.",neutral,dịch vụ hậu mãi,short,"[""teencode""]",easy,curated-v2-g0884,curated-v2,approved
curated-v2-0885,"Toy bảo dưỡng nhắc lịch đều, trải nghiệm bình thường không phàn nàn gì.","Toyota bảo dưỡng nhắc lịch đều, trải nghiệm bình thường không phàn nàn gì.",neutral,dịch vụ hậu mãi,conversational,"[""brand_alias""]",medium,curated-v2-g0885,curated-v2,approved
curated-v2-0886,"An toàn cơ bản đủ dùng, đi phố thì ổn 😐","An toàn cơ bản đủ dùng, đi phố thì ổn 😐",neutral,an toàn,short,"[""emoji""]",easy,curated-v2-g0886,curated-v2,approved
curated-v2-0887,"Trang bị ADAS average, có tốt hơn không có nhưng chưa đặc biệt.","Trang bị ADAS tạm, có tốt hơn không có nhưng chưa đặc biệt.",neutral,an toàn,review,"[""code_switching""]",medium,curated-v2-g0887,curated-v2,approved
curated-v2-0888,"Xăng 8 lít phố cx tùy kiểu chạy, mình thấy bình thường.","Xăng 8 lít phố cũng tùy kiểu chạy, mình thấy bình thường.",neutral,mức tiêu hao nhiên liệu,comment,"[""teencode""]",medium,curated-v2-g0888,curated-v2,approved
curated-v2-0889,"VF 5 range vừa đủ đi lại nội thành, tính ra mức trung bình.","Vinfast 5 range vừa đủ đi lại nội thành, tính ra mức trung bình.",neutral,mức tiêu hao nhiên liệu,conversational,"[""brand_alias""]",medium,curated-v2-g0889,curated-v2,approved
curated-v2-0890,"Giá thị trường như vậy, mua sớm muộn cũng thế 😐","Giá thị trường như vậy, mua sớm muộn cũng thế 😐",neutral,giá cả,short,"[""emoji""]",easy,curated-v2-g0890,curated-v2,approved
curated-v2-0891,"Man hinh vua du dung, tinh nang co ban day du, khong co gi dac biet.","Man hinh vua du dung, tinh nang co ban day du, khong co gi dac biet.",neutral,công nghệ & tiện nghi,review,"[""missing_diacritics""]",medium,curated-v2-g0891,curated-v2,approved
curated-v2-0892,"Ga nhạy máy êm, chạy phượt một mình cũng thấy đã rấttt.","Ga nhạy máy êm, chạy phượt một mình cũng thấy đã rất.",positive,động cơ,comment,"[""elongation""]",medium,curated-v2-g0892,curated-v2,approved
curated-v2-0893,"Sạc ở nhà đi cả tuần, chi phí xăng gần như bằng không 👍","Sạc ở nhà đi cả tuần, chi phí xăng gần như bằng không 👍",positive,mức tiêu hao nhiên liệu,short,"[""emoji""]",easy,curated-v2-g0893,curated-v2,approved
curated-v2-0894,"Ghế da êm, cabin yên tĩnh, ngồi đường dài ko mỏi lưng.","Ghế da êm, cabin yên tĩnh, ngồi đường dài không mỏi lưng.",positive,nội thất,review,"[""teencode""]",easy,curated-v2-g0894,curated-v2,approved
curated-v2-0895,"K5 dáng thấp rộng nhìn vẫn đẹp sau 3 năm dùng, mâm nguyên bản đã mắt.","K5 dáng thấp rộng nhìn vẫn đẹp sau 3 năm dùng, mâm nguyên bản đã mắt.",positive,thiết kế,conversational,"[""brand_alias""]",medium,curated-v2-g0895,curated-v2,approved
curated-v2-0896,"Gọi cứu hộ nửa tiếng có mặt, phục vụ chu đáo 👍","Gọi cứu hộ nửa tiếng có mặt, phục vụ chu đáo 👍",positive,dịch vụ hậu mãi,short,"[""emoji""]",easy,curated-v2-g0896,curated-v2,approved
curated-v2-0897,"Giá bán kèm khuyến mãi hiện tại value for money, tính ra hời hẳn.","Giá bán kèm khuyến mãi hiện tại value for money, tính ra hời hẳn.",positive,giá cả,review,"[""code_switching""]",medium,curated-v2-g0897,curated-v2,approved
curated-v2-0898,"Phanh ăn và cảnh báo va chạm nhạy rấttt, chạy đêm yên tâm hơn hẳn.","Phanh ăn và cảnh báo va chạm nhạy rất, chạy đêm yên tâm hơn hẳn.",positive,an toàn,comment,"[""elongation""]",medium,curated-v2-g0898,curated-v2,approved
